1 Years,,,,7/15/2016,,Yes,,,,,LIC Rabies,,1/26/2015,,,1/26/2018,,,
A20382705,,,,Chocolate Delight,,7/5/2011,,,Dog,,"Retriever, Labrador / Mix",,,,,Chocolate,,Yes / Male,
7140,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A27930583,,,,Loki,,12/26/2014,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Black / White,,Yes / Female,
7205,,,Expired,6/12/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/12/2016,,Yes,,,,,,,,,,,,,
A13586934,,,,Bow,,12/11/2009,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Black / Tan,,Yes / Male,
7206,,,Expired,6/12/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/12/2016,,No,,,,,,,,,,,,,
A28060765,,,,Jada,,6/8/2013,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown / White,,Yes / Female,
7152,,,Expired,6/16/2016 1:00:02 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/16/2016,,No,,,,,,,,,,,,,
A27978661,,,,Ski,,5/30/2012,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Brown / Black / White,,Yes / Female,
7014,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,*Rabies,,8/23/2014,,,8/23/2017,,,
A27664480,,,,Angus,,7/4/2002,,,Dog,,"Retriever, Labrador / Mix",,,,,Chocolate,,Yes / Male,
3571,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,LIC Rabies,,6/17/2015,,,9/27/2017,,,
A28146293,,,,Lady,,6/17/2013,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Black / Brown,,Yes / Female,
6914,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,LIC Rabies,,10/20/2014,,,10/20/2017,,,
A25232816,,,,Oscar,,3/24/2012,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown / Black,,Yes / Male,
7179,,,Current,6/30/2015 6:15:17 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2016,,No,,,,,*Rabies,,6/30/2015,,,6/30/2016,,SPAY/NEUTER CLINIC,
A28197743,,,,Tutu,,6/23/2014,,,Dog,,"Terrier, Boston / Dachshund, Miniature Smooth Haired",,,,,Black / White,,Yes / Female,
6838,,,Current,7/15/2015 11:03:52 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,7/15/2016,,Yes,,,,,,,,,,,,,
A24742360,,,,Balou,,1/1/2013,,,Dog,,Rottweiler,,,,,Black / Tan,,Yes / Male,
12028,,,Current,8/3/2015 12:08:32 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,8/3/2016,,Yes,,,,,,,,,,,,,
A18671310,,,,Franklin,,12/6/2011,,,Dog,,"Terrier, Scottish",,,,,Black / Brindle,,Yes / Male,
7313,,,Current,8/31/2015 12:26:33 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$17.00,,Georgia Ave,
1 Years,,,,8/31/2016,,No,,,,,LIC Rabies,,6/10/2014,,,,,,
A29530719,,,,Pepper,,9/1/2013,,,Dog,,"Border Collie / Retriever, Labrador",,,,,Black,,Yes / Female,
7138,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A27918163,,,,Houdini,,5/27/2012,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Black / Grey,,Yes / Male,
7156,,,Current,6/18/2015 1:37:03 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/18/2016,,No,,,,,,,,,,,,,
A28032103,,,,Al,,6/5/2013,,,Dog,,"Terrier, Fox, Wire / Mix",,,,,Black,,Yes / Male,
7216,,,Current,6/18/2015 3:07:42 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,6/18/2016,,Yes,,,,,,,,,,,,,
A26985364,,,,Anastasia,,4/17/2012,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Grey,,Yes / Female,
7160,,,Current,6/19/2015 5:58:29 PM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/19/2016,,No,,,,,,,,,,,,,
A27678169,,,,Fluff Ball,,4/27/2013,,,Dog,,Shih Tzu / Mix,,,,,White,,Yes / Male,
6868,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A25132509,,,,Jabberwocky,,3/10/2013,,,Dog,,Terrier / Mix,,,,,Wheaten / Tan,,Yes / Male,
9189,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A25166198,,,,Laila,,3/14/2011,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Tan / Grey,,Yes / Female,
11881,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A25201561,,,,Ginger,,3/19/2010,,,Dog,,Miniature Pinscher / Mix,,,,,Brown / Tan,,Yes / Female,
6938,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A25245882,,,,Tootsie,,3/26/2011,,,Dog,,"Retriever / Terrier, American Staffordshire",,,,,Black / White,,Yes / Female,
6948,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A24915934,,,,Polly,,2/5/2012,,,Dog,,"Terrier, English Staffordshire / Bulldog, English",,,,,White / Grey,,Yes / Female,
11884,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A25278975,,,,Charlie,,11/30/2014,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Black / White,,Yes / Male,
7030,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A25302937,,,,Bling,,5/2/2007,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Tan / Silver,,Yes / Male,
7037,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A27670763,,,,Kisses,,4/25/2013,,,Dog,,Shih Tzu / Mix,,,,,Fawn / Cream,,Yes / Female,
7044,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A27763972,,,,Tyson,,11/5/2012,,,Dog,,"Chihuahua, Short Coat / Pomeranian",,,,,Tan / White,,No / Male,
7133,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A26984928,,,,London,,4/16/2010,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Black,,Yes / Female,
7060,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A27783589,,,,Deuce,,5/9/2014,,,Dog,,"Bulldog, American / Mix",,,,,Fawn / White,,Yes / Male,
7107,,,Inactive,11/12/2015 2:16:29 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A24926340,,,,Valerie,,12/17/2014,,,Dog,,"Retriever, Labrador / Hound",,,,,Black,,Yes / Female,
7023,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,4/27/2016,,No,,,,,,,,,,,,,
A25276522,,,,Diva,,4/15/2008,,,Dog,,German Shepherd / Mix,,,,,Golden,,Yes / Female,
7016,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A27664509,,,,Remy,,10/24/2013,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown / Black,,Yes / Female,
7026,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A25313506,,,,Finn,,6/3/2014,,,Dog,,Terrier / Mix,,,,,Tan / White,,Yes / Male,
7048,,,Expired,5/8/2016 1:00:01 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,5/8/2016,,No,,,,,,,,,,,,,
A27615160,,,,Justice,,10/19/2013,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black / White,,Yes / Female,
7134,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A27713685,,,,Harley Quinn,,4/30/2013,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Black / White,,Yes / Female,
7237,,,Current,6/30/2015 1:36:37 PM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2016,,Yes,,,,,,,,,,,,,
A16365924,,,,Caz,,6/4/2009,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brindle / White,,Yes / Female,
7174,,,Current,7/4/2015 11:26:17 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,7/4/2016,,No,,,,,,,,,,,,,
A25301003,,,,Poe,,12/1/2014,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Black / White,,Yes / Male,
7276,,,Current,7/10/2015 3:50:46 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,7/10/2016,,Yes,,,,,LIC Rabies,,7/3/2013,,,7/3/2016,,,
A22564882,,,,Taffy,,4/29/2011,,,Dog,,"Chihuahua, Short Coat / Mix",,,,,Brown,,Yes / Female,
3513,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,LIC Rabies,,6/26/2015,,,8/9/2017,,,
A28233184,,,,Cedric,,6/26/2004,,,Dog,,"Poodle, Standard / Bichon Frise",,,,,White,,Yes / Male,
3506,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,LIC Rabies,,6/19/2015,,,8/7/2017,,,
A28167006,,,,Betty,,6/19/2010,,,Dog,,"Terrier, Bull / Mix",,,,,Brindle,,Yes / Female,
0293,,,Current,7/30/2015 11:21:28 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,7/30/2016,,Yes,,,,,LIC Rabies,,4/24/2015,,,4/24/2018,,,
A22898700,,,,Cadbury,,6/5/2012,,,Dog,,"Beagle / Dachshund, Miniature Long Haired",,,,,Black / Brown,,Yes / Male,
7462,,,Current,8/7/2015 4:04:05 PM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,8/7/2016,,No,,,,,*Rabies,,8/6/2015,,,8/6/2016,,SPAY/NEUTER CLINIC,
A29294069,,,,Bruno,,4/5/2015,,,Dog,,"Bulldog, American / Mix",,,,,Smoke / White,,Yes / Male,
7464,,,Current,8/11/2015 4:06:02 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,8/11/2016,,No,,,,,*Rabies,,8/10/2015,,,8/10/2016,,SPAY/NEUTER CLINIC,
A29292330,,,,Toby,,12/5/2014,,,Dog,,Terrier / Beagle,,,,,Beige / Brindle,,Yes / Male,
7479,,,Current,8/11/2015 9:10:14 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,8/11/2016,,No,,,,,*Rabies,,6/23/2015,,,6/23/2016,,"Megan McAndrew, DVM",
A27983055,,,,Trina,,6/8/2014,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,White / Brown,,Yes / Female,
7269,,,Current,7/11/2015 8:31:41 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,7/11/2016,,No,,,,,*Rabies,,7/1/2015,,,7/1/2016,,"Megan McAndrew, DVM",
A28143889,,,,Jessie,,6/17/2011,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Grey / White,,Yes / Female,
7018,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,4/25/2016,,No,,,,,LIC Rabies,,4/25/2015,,,,,Katie DeMent,
A27639379,,,,Mina,,10/22/2013,,,Dog,,"Bulldog, American / Mix",,,,,Brown / White,,Yes / Female,
7200,,,Current,7/11/2015 4:29:33 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,7/11/2016,,No,,,,,*Rabies,,7/2/2015,,,7/2/2016,,Natasha L’Ouverture,
A28220488,,,,Beauty,,6/25/2012,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Blue / Fawn,,Yes / Female,
7409,,,Current,8/20/2015 2:05:35 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,8/20/2016,,No,,,,,LIC Rabies,,5/4/2015,,,5/4/2018,,,
A29428503,,,,Fury,,7/20/2014,,,Dog,,German Shepherd / Mix,,,,,Tan,,Yes / Female,
6941,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,4/3/2016,,No,,,,,LIC Rabies,,4/3/2015,,,12/17/2016,,,
A25312609,,,,Kingsley,,8/3/2014,,,Dog,,Shih Tzu / Mix,,,,,White / Brown,,Yes / Male,
7094,,,Expired,6/6/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,Department of Health,
1 Years,,,,6/6/2016,,Yes,,,,,LIC Rabies,,4/12/2014,,,4/12/2017,,,
A21274744,,,,Allie,,10/16/2012,,,Dog,,Doberman Pinscher / Mix,,,,,Black / Tan,,Yes / Female,
7148,,,Expired,6/7/2016 1:00:01 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/7/2016,,Yes,,,,,LIC Rabies,,6/27/2013,,,6/27/2016,,,
A23774836,,,,Remy,,9/6/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown,,Yes / Male,
7015,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,*Rabies,,8/23/2014,,,8/23/2017,,,
A27664478,,,,Finnlay,,5/5/2009,,,Dog,,"Retriever, Labrador / Mix",,,,,Yellow,,Yes / Male,
6864,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A26861496,,,,Veronica,,6/9/2014,,,Dog,,Basenji / Mix,,,,,Tan / White,,Yes / Female,
7001,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A27625291,,,,Max,,4/21/2001,,,Dog,,Chinese Shar-Pei / Mix,,,,,Brown,,Yes / Male,
7010,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,4/24/2016,,No,,,,,,,,,,,,,
A26996012,,,,Dynamite,,12/20/2014,,,Dog,,Boxer / Mix,,,,,Fawn / White,,Yes / Male,
6997,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A26985286,,,,Rosa,,4/16/2012,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Chocolate / White,,Yes / Female,
7061,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A27834427,,,,Spike,,5/15/2012,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Silver / Tan,,Yes / Male,
7139,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A27857866,,,,Chef,,5/18/2012,,,Dog,,"Retriever, Labrador / Weimaraner",,,,,Grey / Brown,,Yes / Male,
1752,,,Expired,6/16/2016 1:00:02 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/16/2016,,Yes,,,,,,,,,,,,,
A17157575,,,,Paddy,,2/22/2012,,,Dog,,"Retriever, Labrador / Mix",,,,,Black / White,,Yes / Male,
7208,,,Expired,6/16/2016 1:00:02 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/16/2016,,No,,,,,,,,,,,,,
A28086813,,,,Iggy,,10/11/2014,,,Dog,,"Terrier, Pit Bull / Mix",,,,,White / Tan,,Yes / Female,
7210,,,Expired,6/16/2016 1:00:02 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/16/2016,,No,,,,,,,,,,,,,
A28073422,,,,Beanie,,6/17/2014,,,Dog,,"Dachshund, Miniature Long Haired / Mix",,,,,Red / Brown,,Yes / Female,
10000,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A28145774,,,,Brown's Phoebe Tyler,,8/17/2014,,,Dog,,"Chihuahua, Short Coat / Mix",,,,,Cream,,Yes / Female,
3570,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A28146111,,,,Milo,,1/17/2015,,,Dog,,"Retriever, Labrador / Terrier",,,,,Tan / White,,Yes / Male,
6588,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A24979667,,,,Valentino,,2/14/2012,,,Dog,,Shih Tzu / Mix,,,,,Grey / Black,,Yes / Male,
6586,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A24973618,,,,Marco,,2/13/2013,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Tan / Black,,Yes / Male,
7202,,,Expired,6/12/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/12/2016,,Yes,,,,,,,,,,,,,
A14218254,,,,lukka,,11/5/2010,,,Dog,,Hound / Mix,,,,,Tan / White,,Yes / Male,
3595,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A28164950,,,,Pita Chip,,12/19/2011,,,Dog,,Pug / Mix,,,,,Fawn,,Yes / Female,
7172,,,Current,6/23/2015 5:07:38 PM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/23/2016,,No,,,,,*Rabies,,6/23/2015,,,6/23/2016,,SPAY/NEUTER CLINIC,
A28090431,,,,McCarthy,,6/11/2013,,,Dog,,Terrier / Mix,,,,,Grey / Tan,,Yes / Male,
7436,,,Current,8/20/2015 7:42:30 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,8/20/2016,,No,,,,,*Rabies,,8/19/2015,,,8/19/2016,,SPAY/NEUTER CLINIC,
A29384558,,,,Poochie,,8/15/2014,,,Dog,,"Dachshund, Standard Smooth Haired",,,,,Brown / White,,Yes / Female,
7465,,,Current,8/13/2015 7:17:09 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,8/13/2016,,No,,,,,*Rabies,,8/10/2015,,,8/10/2016,,SPAY/NEUTER CLINIC,
A29258494,,,,Cinna,,10/4/2014,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown / White,,Yes / Female,
7414,,,Current,8/15/2015 7:58:39 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,8/15/2016,,No,,,,,*Rabies,,8/6/2015,,,8/6/2016,,SPAY/NEUTER CLINIC,
A28702345,,,,Troy,,7/26/2014,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Brindle / White,,Yes / Male,
7296,,,Current,7/28/2015 7:45:08 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,7/28/2016,,No,,,,,*Rabies,,7/28/2015,,,7/28/2016,,SPAY/NEUTER CLINIC,
A28662796,,,,Khaos,,7/22/2012,,,Dog,,"Bulldog, American / Boxer",,,,,Brown / Fawn / White,,Yes / Male,
7178,,,Current,7/7/2015 1:41:40 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,7/7/2016,,No,,,,,*Rabies,,7/6/2015,,,7/6/2016,,SPAY/NEUTER CLINIC,
A24642983,,,,Pepper,,12/26/2009,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Tan / Silver,,Yes / Female,
7175,,,Current,7/9/2015 12:58:19 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,7/9/2016,,No,,,,,*Rabies,,7/7/2015,,,7/7/2016,,SPAY/NEUTER CLINIC,
A28302934,,,,Jacob Black,,2/4/2015,,,Dog,,Shepherd / Rottweiler,,,,,Black / White / Brown,,Yes / Male,
7196,,,Current,7/18/2015 8:12:49 PM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,7/18/2016,,No,,,,,*Rabies,,7/16/2015,,,7/16/2016,,Natasha L’Ouverture,
A28552073,,,,Eduardo Currochio,,7/9/2007,,,Dog,,"Chihuahua, Short Coat / Mix",,,,,Black / White,,Yes / Male,
7265,,,Current,7/23/2015 2:12:04 PM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,7/23/2016,,No,,,,,*Rabies,,7/21/2015,,,7/21/2016,,Natasha L’Ouverture,
A28599878,,,,Misty,,4/14/2015,,,Dog,,Terrier / Mix,,,,,White,,Yes / Female,
7194,,,Current,7/25/2015 6:52:22 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,7/25/2016,,No,,,,,*Rabies,,6/30/2015,,,6/30/2016,,Natasha L’Ouverture,
A28235300,,,,Zeus,,3/26/2015,,,Dog,,"Spaniel, Clumber / Mix",,,,,White / Tan,,Yes / Male,
6991,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,LIC Rabies,,11/6/2013,,,11/6/2016,,Kelli Pearsall,
A26877431,,,,Taylor,,4/12/2012,,,Dog,,Maltese / Mix,,,,,Cream / White,,Yes / Male,
7468,,,Current,8/15/2015 8:04:14 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,8/15/2016,,No,,,,,*Rabies,,8/12/2015,,,8/12/2016,,Caitlyn Neal,
A29308116,,,,Magenta,,12/6/2014,,,Dog,,Plott Hound / Mastiff,,,,,Black / Brown,,Yes / Female,
7271,,,Current,7/7/2015 7:23:00 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,7/7/2016,,No,,,,,*Rabies,,7/7/2015,,,7/7/2016,,Pamela Hsu,
A28248805,,,,Juniper,,6/29/2012,,,Dog,,Shih Tzu / Mix,,,,,Tan,,Yes / Female,
3581,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,LIC Rabies,,6/17/2015,,,10/4/2017,,,
A28147458,,,,Teddy Roosevelt,,6/17/2009,,,Dog,,Shih Tzu / Mix,,,,,Brown / White,,Yes / Male,
7084,,,Expired,6/2/2016 1:00:01 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/2/2016,,No,,,,,LIC Rabies,,5/31/2014,,,5/31/2017,,,
A27994658,,,,Sassy,,6/2/2008,,,Dog,,German Shepherd / Mix,,,,,Black / Tan,,Yes / Female,
7086,,,Expired,6/2/2016 1:00:01 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/2/2016,,No,,,,,LIC Rabies,,2/7/2015,,,2/7/2018,,,
A27878412,,,,Buna,,5/20/2013,,,Dog,,Shepherd / Mix,,,,,Black,,Yes / Female,
3484,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,LIC Rabies,,7/26/2014,,,7/26/2017,,,
A27747431,,,,Levi,,5/5/2014,,,Dog,,"Poodle, Standard / Mix",,,,,Black,,Yes / Unknown,
