0215,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22476021,,,,Stuffington,,4/18/2013,,,Dog,,Terrier / Mix,,,,,Black / Brown,,Yes / Male,
6236,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A22613790,,,,Angela,,5/3/2013,,,Dog,,"Terrier, Jack Russell / Mix",,,,,White / Brown,,Yes / Female,
0250,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A22487914,,,,King,,4/22/2013,,,Dog,,Terrier / Mix,,,,,Brown / White,,Yes / Male,
5501,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,SNC VAC RABIES,,8/19/2013,,,,,,
A20520147,,,,Jinx,,5/9/2012,,,Dog,,Beagle,,,,,Brown / Black / White,,Yes / Male,
6083,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,*Rabies,,7/10/2015,,,7/10/2016,,Natasha L’Ouverture,
A22630527,,,,Dino,,5/6/2007,,,Dog,,"Retriever, Labrador",,,,,Chocolate,,Yes / Male,
5840,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,LIC Rabies,,12/31/2011,,,2/27/2017,,Anthony Waddell,
A22131881,,,,Rocky,,,,,Dog,,German Shepherd / Mix,,,,,White,,Yes / Male,
6025,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A22883930,,,,Keno,,6/3/2010,,,Dog,,Chow Chow / Mix,,,,,Black,,Yes / Male,
2844,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A17172725,,,,Misha,,9/8/2010,,,Dog,,Samoyed / Mix,,,,,White,,Yes / Male,
6065,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A16351241,,,,Kiah Marie,,6/2/2008,,,Dog,,Australian Cattle Dog / Mix,,,,,Black / White,,Yes / Female,
6067,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A16351377,,,,Zoe Lynn,,6/2/1996,,,Dog,,German Shepherd / Mix,,,,,Tan / Black,,Yes / Female,
5408,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2014,,Yes,,,,,LIC Rabies,,9/13/2013,,,9/13/2016,,,
A16613644,,,,Harley,,6/30/2009,,,Dog,,Boxer,,,,,Brown / White,,No / Unknown,
6122,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,11/8/2013,,,11/8/2016,,,
A16927606,,,,Belle,,8/8/2009,,,Dog,,"Retriever, Golden / Poodle, Standard",,,,,Blond / Red,,Yes / Female,
6022,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,3/10/2014,,,3/10/2017,,,
A16456431,,,,Blanket,,6/14/2010,,,Dog,,Shih Tzu / Mix,,,,,Black / White,,Yes / Female,
10106,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,11/30/2013,,,11/30/2016,,,
A14444121,,,,Cairo,,3/12/2011,,,Dog,,Boxer,,,,,Brown / Brindle,,Yes / Male,
6400,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,7/24/2015,,Yes,,,,,,,,,,,,,
A12721231,,,,Ray,,3/21/2010,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Rust,,Yes / Male,
5377,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A13331937,,,,Winona,,6/13/2009,,,Dog,,Chinese Shar-Pei,,,,,Cream / Taupe,,Yes / Female,
5265,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,New York Ave,
1 Years,,,,6/26/2014,,No,,,,,,,,,,,,,
A02476932,,,,Chub,,12/25/2006,,,Dog,,Bulldog / Mix,,,,,White / Brindle,,Yes / Male,
5280,,,Inactive,8/11/2014 8:00:05 PM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,New York Ave,
,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A04032387,,,,Conan,,12/27/2002,,,Dog,,"Terrier, American Staffordshire",,,,,Brown / White,,Yes / Male,
5780,,,Expired,6/28/2013 3:34:52 PM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A04032387,,,,Conan,,12/27/2002,,,Dog,,"Terrier, American Staffordshire",,,,,Brown / White,,Yes / Male,
6546,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A24278945,,,,Lennox,,3/7/2014,,,Dog,,"Terrier, American Staffordshire / Boxer",,,,,White / Tan,,Yes / Male,
6533,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A24355546,,,,Pre,,5/19/2014,,,Dog,,Chinese Crested / Mix,,,,,White / Black,,Yes / Female,
6609,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A24369204,,,,Teddy,,11/20/2012,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Black / Tan,,Yes / Male,
6505,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A24050939,,,,Frankie,,10/9/2013,,,Dog,,"Poodle, Miniature / Terrier, Yorkshire",,,,,Black / Tan,,Yes / Male,
4074,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,10/17/2014,,No,,,,,,,,,,,,,
A20848266,,,,Lulu,,10/17/2004,,,Dog,,"Poodle, Standard",,,,,Black,,Yes / Female,
5636,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,11/24/2014,,No,,,,,,,,,,,,,
A20925344,,,,Maple,,9/23/2011,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Black / White,,Yes / Female,
5454,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,11/8/2014,,No,,,,,,,,,,,,,
A21190555,,,,Nina,,10/7/2011,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Black / White,,Yes / Female,
5417,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A21206933,,,,Yaz,,4/9/2011,,,Dog,,Australian Shepherd / Mix,,,,,Brindle,,Yes / Male,
4078,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,Washington Humane Society,,,$17.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A21283360,,,,Janni,,10/17/2005,,,Dog,,Shih Tzu / Havanese,,,,,Black,,Yes / Male,
6551,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A24585303,,,,Marty,,6/16/2013,,,Dog,,Terrier / Mix,,,,,Brown / White,,Yes / Male,
6603,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,LIC Rabies,,7/19/2014,,,7/19/2017,,,
A24421255,,,,Princess,,11/29/2004,,,Dog,,American Eskimo / Mix,,,,,White,,Yes / Female,
6494,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A23905942,,,,Jake,,9/23/2007,,,Dog,,"Retriever, Labrador / Mix",,,,,Black,,No / Male,
6541,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A24090580,,,,Bitbit,,10/15/2012,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Grey / Tan,,Yes / Female,
6656,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A24133600,,,,Cutie,,10/22/2011,,,Dog,,"Miniature Pinscher / Chihuahua, Short Coat",,,,,Black / Tan,,Yes / Female,
6513,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A24157128,,,,Brutus,,12/24/2013,,,Dog,,"Bulldog, American / Bulldog, English",,,,,White / Brown,,Yes / Male,
6179,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A04032387,,,,Conan,,12/27/2002,,,Dog,,"Terrier, American Staffordshire",,,,,Brown / White,,Yes / Male,
5227,,,Inactive,6/4/2014 11:49:40 AM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,New York Ave,
1 Years,,,,6/24/2014,,Yes,,,,,LIC Rabies,,6/2/2015,,,6/2/2018,,,
A05261287,,,,Slizzie,,6/18/2007,,,Dog,,Shepherd / Mix,,,,,Black / Brindle,,Yes / Female,
6041,,,Inactive,6/4/2015 11:47:04 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,6/2/2015,,,6/2/2018,,,
A05261287,,,,Slizzie,,6/18/2007,,,Dog,,Shepherd / Mix,,,,,Black / Brindle,,Yes / Female,
6444,,,Inactive,9/15/2015 1:41:38 PM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A11551359,,,,Papi,,9/15/2006,,,Dog,,"Poodle, Miniature / Mix",,,,,White,,Yes / Male,
6288,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A22868909,,,,Rebarkley,,12/2/2013,,,Dog,,"Retriever, Labrador / Shepherd",,,,,Tan,,Yes / Female,
6012,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A22958794,,,,Serenity,,6/11/2012,,,Dog,,"Terrier, Boston / Chihuahua, Short Coat",,,,,White / Black,,Yes / Female,
6126,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A22987097,,,,Tonk,,12/15/2011,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Tan / White,,Yes / Male,
5277,,,Inactive,6/13/2014 4:55:41 PM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,New York Ave,
1 Years,,,,6/28/2014,,Yes,,,,,LIC Rabies,,3/10/2014,,,3/10/2017,,,
A16456431,,,,Blanket,,6/14/2010,,,Dog,,Shih Tzu / Mix,,,,,Black / White,,Yes / Female,
5658,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2014,,No,,,,,LIC Rabies,,12/17/2012,,,,,,
A14875916,,,,Paige,,12/18/2009,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black,,Yes / Female,
5217,,,Inactive,6/28/2014 12:23:46 PM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,New York Ave,
,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A16610019,,,,Michael,,6/30/2011,,,Dog,,"Cane Corso / Terrier, Pit Bull",,,,,Tan / Brindle,,Yes / Male,
6313,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A16610019,,,,Michael,,6/30/2011,,,Dog,,"Cane Corso / Terrier, Pit Bull",,,,,Tan / Brindle,,Yes / Male,
5138,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A17003846,,,,Neela,,8/17/2010,,,Dog,,"Terrier, Pit Bull",,,,,Grey / White,,Yes / Female,
5433,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A21301040,,,,Mugsy,,10/20/2010,,,Dog,,"Terrier, West Highland White / Mix",,,,,White,,Yes / Male,
5405,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A21132461,,,,Holland,,10/1/2010,,,Dog,,"Retriever, Labrador / Mix",,,,,Black / White,,Yes / Male,
5703,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A21596518,,,,Cooper,,12/1/2007,,,Dog,,Border Collie / Mix,,,,,Black / White,,Yes / Male,
4041,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A21611054,,,,Yogi,,12/3/2012,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black / White,,Yes / Female,
5166,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A17007873,,,,Max,,8/18/2009,,,Dog,,Akita,,,,,White / Black,,Yes / Male,
5223,,,Inactive,6/21/2014 11:44:11 AM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,New York Ave,
1 Years,,,,6/25/2014,,Yes,,,,,,,,,,,,,
A16086081,,,,Lady,,5/1/2001,,,Dog,,Chow Chow / Mix,,,,,Tan,,Yes / Female,
6008,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A16086081,,,,Lady,,5/1/2001,,,Dog,,Chow Chow / Mix,,,,,Tan,,Yes / Female,
4820,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A16259976,,,,Zoey,,9/22/2011,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown / White,,Yes / Female,
5485,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A14189000,,,,Nikita,,3/21/2005,,,Dog,,Akita,,,,,Brown / Tan,,Yes / Female,
5328,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,New York Ave,
,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A13205838,,,,Kadi,,5/28/2006,,,Dog,,Greyhound / Mix,,,,,Beige / Fawn,,Yes / Female,
3970,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A05545327,,,,Misty,,7/24/2007,,,Dog,,"Boxer / Terrier, Pit Bull",,,,,Brown / Brindle,,Yes / Female,
6057,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A22788889,,,,Cutie,,5/23/2012,,,Dog,,Shih Tzu / Mix,,,,,Black / White,,Yes / Unknown,
6353,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A23112314,,,,Face,,8/28/2013,,,Dog,,"Bulldog, American / Mix",,,,,Black / White,,Yes / Male,
6324,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A23123607,,,,Justice,,8/30/2013,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Fawn,,Yes / Female,
6153,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A23128019,,,,Brody,,7/1/2012,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Black / White,,Yes / Male,
6408,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A23579932,,,,Colby,,4/14/2014,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,White / Brown,,Yes / Female,
5056,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A19944465,,,,Waka,,12/21/2012,,,Dog,,Shepherd / Mix,,,,,Black / White,,Yes / Female,
4897,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,8/20/2014,,,8/20/2017,,,
A22814898,,,,Riley,,5/27/2013,,,Dog,,Boxer / Mix,,,,,Brown,,Yes / Female,
4993,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,LIC Rabies,,6/25/2013,,,6/25/2016,,,
A22693280,,,,Barkley,,5/13/2007,,,Dog,,"Terrier, Yorkshire",,,,,Tan / Black,,Yes / Male,
9018,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,LIC Rabies,,12/3/2013,,,12/3/2016,,,
A22683419,,,,Molly,,5/12/2004,,,Dog,,Beagle,,,,,White / Brown,,Yes / Female,
9014,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2015,,No,,,,,LIC Rabies,,1/24/2014,,,1/24/2017,,,
A22683034,,,,Bennie,,5/12/2010,,,Dog,,"Retriever, Golden",,,,,Golden,,Yes / Male,
4751,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,Department of Health,
1 Years,,,,6/30/2014,,No,,,,,LIC Rabies,,10/1/2013,,,10/1/2016,,,
A22643361,,,,Dita,,5/7/2011,,,Dog,,"Retriever, Labrador / Mix",,,,,Brindle,,Yes / Female,
6156,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,8/8/2015,,No,,,,,,,,,,,,,
A22885995,,,,Rudy,,8/3/2013,,,Dog,,"Terrier, American Staffordshire / Terrier",,,,,Brown / White,,Yes / Male,
6346,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,7/5/2015,,No,,,,,,,,,,,,,
A22936710,,,,Dani,,6/9/2010,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Tan / White,,Yes / Female,
6007,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A22958170,,,,Sahara,,6/11/2009,,,Dog,,"Retriever, Labrador / Poodle, Standard",,,,,Cream,,Yes / Female,
6264,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2015,,No,,,,,,,,,,,,,
A23000032,,,,Bosko,,12/16/2013,,,Dog,,"Terrier, Staffordshire Bull / Mix",,,,,Tan / White,,Yes / Male,
5218,,,Inactive,6/28/2014 12:21:39 PM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,New York Ave,
,,,,6/30/2014,,Yes,,,,,LIC Rabies,,6/4/2015,,,6/4/2018,,,
A19266943,,,,Bo,,3/1/2012,,,Dog,,Hound / Mastiff,,,,,Brown / Blue,,Yes / Male,
6312,,,Inactive,6/4/2015 10:31:26 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,6/4/2015,,,6/4/2018,,,
A19266943,,,,Bo,,3/1/2012,,,Dog,,Hound / Mastiff,,,,,Brown / Blue,,Yes / Male,
5116,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,New York Ave,
,,,,5/9/2014,,No,,,,,,,,,,,,,
A19809681,,,,Max,,5/5/2010,,,Dog,,"Poodle, Miniature / Terrier",,,,,Cream,,Yes / Male,
5019,,,Cancelled (No longer owns),5/30/2013 12:00:00 AM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A19667893,,,,Gretel,,1/23/2013,,,Dog,,Catahoula Leopard dog / Mix,,,,,Black / Brown,,Yes / Female,
5753,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19473536,,,,Tex,,3/23/2005,,,Dog,,"Welsh Corgi, Pembroke / Mix",,,,,Black,,Yes / Male,
4086,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A21611256,,,,Rocko,,12/3/2012,,,Dog,,Rottweiler / Mix,,,,,Black / Brown,,Yes / Male,
4087,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A21627917,,,,Maya,,12/5/2012,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown,,Yes / Female,
5827,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A21673845,,,,Mama,,12/13/2011,,,Dog,,"Terrier, Bull / Retriever, Labrador",,,,,Black / White,,Yes / Female,
4098,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A21816167,,,,Margy,,1/8/2013,,,Dog,,Terrier / Retriever,,,,,Black,,Yes / Female,
5936,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A21826514,,,,Blue Ivy,,1/9/2012,,,Dog,,"Terrier, English Staffordshire / Mix",,,,,Grey / White,,Yes / Female,
5356,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$15.00,,New York Ave,
1 Years,,,,7/27/2014,,No,,,,,,,,,,,,,
A20119504,,,,Sasha,,6/11/2005,,,Dog,,Chinese Shar-Pei / Mix,,,,,Golden / Blond,,Yes / Female,
5082,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,New York Ave,
1 Years,,,,7/13/2014,,No,,,,,,,,,,,,,
A20343020,,,,Honey,,12/29/2004,,,Dog,,"Bulldog, English",,,,,Tan / White,,Yes / Female,
5085,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,New York Ave,
1 Years,,,,7/15/2014,,No,,,,,,,,,,,,,
A20351033,,,,Laydee,,7/1/2006,,,Dog,,"Spaniel, American Cocker / Mix",,,,,Black / White,,Yes / Female,
5097,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,New York Ave,
1 Years,,,,7/22/2014,,No,,,,,,,,,,,,,
A20415702,,,,Girly Girl,,7/9/2012,,,Dog,,Boxer / Mix,,,,,Brindle,,Yes / Female,
