1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A23621577,,,,Caruso,,8/19/2004,,,Dog,,"Chihuahua, Short Coat / Mix",,,,,Cream / Beige,,No / Male,
6399,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A23419950,,,,Destiny,,7/25/2007,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Chocolate / White,,No / Female,
6428,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A23698800,,,,Spyro,,1/4/2014,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Blue / Fawn / White,,No / Male,
5451,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,*Rabies,,1/28/2015,,,1/28/2018,,Megan Weant,
A21346480,,,,Chloe,,1/27/2012,,,Dog,,Shih Tzu / Mix,,,,,White / Buff,,Yes / Female,
6026,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A22930455,,,,Junior,,12/11/2011,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Grey / White,,No / Male,
6361,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A23277739,,,,Isis,,7/9/2013,,,Dog,,"Terrier, Pit Bull / Mix",,,,,White / Tan,,No / Female,
6376,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A23307106,,,,Charlie,,1/12/2013,,,Dog,,"Poodle, Miniature / Mix",,,,,White,,No / Male,
5337,,,Inactive,7/20/2013 12:20:31 PM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
,,,,6/30/2014,,Yes,,,,,LIC Rabies,,10/1/2011,,,,,,
A16068605,,,,Smokey,,7/14/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Blue,,No / Male,
5791,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,Yes,,,,,LIC Rabies,,2/24/2013,,,,,,
A21772246,,,,Dogue,,1/1/2010,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Tan / White,,No / Male,
5870,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,LIC Rabies,,1/23/2014,,,1/23/2017,,,
A22031490,,,,Gracie,,8/13/2012,,,Dog,,"Bulldog, American / Mix",,,,,Red / White,,No / Female,
5763,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19254474,,,,Kane,,2/28/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown,,No / Male,
6666,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,10/12/2015,,No,,,,,,,,,,,,,
A24067129,,,,King,,10/12/2009,,,Dog,,"Bulldog, American / Mix",,,,,White / Brown,,No / Male,
5610,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,8/24/2014,,No,,,,,,,,,,,,,
A20808975,,,,Night,,8/24/2005,,,Dog,,German Shepherd / Mix,,,,,Black,,No / Male,
5269,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A20305612,,,,Debo,,6/26/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Beige / White,,No / Male,
6151,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A23419922,,,,Bugsy,,,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Tan / White,,No / Male,
6714,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A24473559,,,,Gidget,,12/7/2009,,,Dog,,"Chihuahua, Short Coat / Mix",,,,,Tan / Black,,No / Female,
6328,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,7/9/2015,,No,,,,,,,,,,,,,
A23270746,,,,Smokey,,7/9/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Grey,,No / Male,
6452,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A23775683,,,,Judge,,9/7/2013,,,Dog,,Olde English Bulldogge / Mix,,,,,Tan / White / Black,,No / Male,
6895,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,9/21/2015,,No,,,,,,,,,,,,,
A25131063,,,,Carter,,3/10/2013,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,Grey / White,,No / Male,
5704,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A21599253,,,,Eeyore,,7/2/2013,,,Dog,,Chinese Shar-Pei / Mix,,,,,Brown,,No / Male,
5418,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A21196699,,,,Judge,,10/7/2011,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black / White,,No / Male,
6642,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A24095370,,,,Matrix,,10/28/2012,,,Dog,,"Terrier, American Pit Bull",,,,,Grey / White,,No / Male,
6651,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A24108352,,,,Mickey,,10/17/2013,,,Dog,,"Terrier, Pit Bull / Mix",,,,,White / Black,,No / Male,
6652,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A24196746,,,,Rasqual,,10/28/2006,,,Dog,,"Retriever, Labrador / Mix",,,,,Black,,Yes / Male,
5770,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A21708267,,,,Diamond,,6/20/2012,,,Dog,,"Bulldog, American / Terrier, Bull",,,,,Tan / White,,No / Female,
5337,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
,,,,6/30/2014,,Yes,,,,,LIC Rabies,,10/1/2011,,,,,,
A16068605,,,,Smokey,,7/14/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Blue,,No / Male,
5337,,,Inactive,7/20/2013 12:41:33 PM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
,,,,,,Yes,,,,,LIC Rabies,,10/1/2011,,,,,,
A16068605,,,,Smokey,,7/14/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Blue,,No / Male,
5337,,,Inactive,7/20/2013 12:44:49 PM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
,,,,,,Yes,,,,,LIC Rabies,,10/1/2011,,,,,,
A16068605,,,,Smokey,,7/14/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Blue,,No / Male,
6085,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A22638904,,,,Quzzie,,5/6/2011,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black / Brown,,No / Female,
5745,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,LIC Rabies,,1/17/2014,,,1/17/2017,,,
A21875127,,,,Mama,,1/17/2012,,,Dog,,Cane Corso / Mix,,,,,Blue,,No / Female,
5135,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A16633085,,,,Rocky,,7/3/2007,,,Dog,,"Terrier, Pit Bull",,,,,Black / White,,No / Male,
6633,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A24288087,,,,Lady,,1/10/2014,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown / Black / White,,No / Female,
6713,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A24473556,,,,Petrie,,12/7/2009,,,Dog,,"Chihuahua, Short Coat / Mix",,,,,Tan,,No / Male,
5326,,,Current,7/13/2013 6:17:23 PM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,,,No,,,,,,,,,,,,,
A20376791,,,,Sasha,,7/4/2011,,,Dog,,Akita / Mix,,,,,White / Brown,,Yes / Female,
5483,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A21515528,,,,Zoey,,9/1/2009,,,Dog,,"Chihuahua, Short Coat / Mix",,,,,Black / White,,No / Female,
6389,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
,,,,6/30/2015,,No,,,,,LIC Rabies,,8/6/2013,,,8/6/2016,,,
A23378895,,,,Angelo,,7/22/1997,,,Dog,,"Dachshund, Miniature Smooth Haired / Mix",,,,,Brown / Black,,No / Male,
4827,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,LIC Rabies,,7/13/2013,,,7/13/2016,,,
A22739704,,,,Pepperoni,,5/19/2008,,,Dog,,"Retriever, Labrador / Mix",,,,,Brown,,No / Male,
0253,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,4/22/2015,,No,,,,,LIC Rabies,,10/22/2013,,,,,,
A22512112,,,,Bella,,4/22/2013,,,Dog,,Cane Corso / Mix,,,,,Blue,,No / Female,
6103,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,Washington Humane Society,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,*Rabies,,10/6/2015,,,10/6/2016,,SPAY/NEUTER CLINIC,
A23424212,,,,Suga,,7/26/2011,,,Dog,,Maltese / Mix,,,,,White,,Yes / Female,
6687,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,Washington Humane Society,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A24050872,,,,Parker,,10/9/2010,,,Dog,,German Shepherd,,,,,Black / Red,,Yes / Male,
6661,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A24082247,,,,Georgia,,10/14/2007,,,Dog,,"Bulldog, English / Mix",,,,,White,,Yes / Female,
5285,,,Inactive,6/27/2014 9:49:47 PM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,Yes,,,,,LIC Rabies,,12/31/2013,,,12/31/2016,,,
A15468840,,,,Xena,,2/20/2011,,,Dog,,German Shepherd,,,,,Black / Tan,,No / Unknown,
6307,,,Inactive,6/29/2015 7:29:25 PM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,12/31/2013,,,12/31/2016,,,
A15468840,,,,Xena,,2/20/2011,,,Dog,,German Shepherd,,,,,Black / Tan,,No / Unknown,
5488,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,,,,,,,,,
A21557976,,,,Baby Dee,,11/17/2010,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Black / White,,No / Female,
5493,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A21581576,,,,King,,11/27/2012,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black / White,,No / Male,
5491,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A21587794,,,,Frisky,,5/31/2011,,,Dog,,Siberian Husky / Mix,,,,,Brown / White,,No / Female,
6004,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A23057457,,,,Roxii,,9/23/2013,,,Dog,,"Bulldog, American / Terrier, American Staffordshire",,,,,Grey,,No / Female,
5970,,,Inactive,6/30/2014 4:12:27 PM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,LIC Rabies,,6/12/2014,,,6/12/2017,,,
A19587873,,,,Ginger,,4/5/2009,,,Dog,,"Terrier, Bull / Mix",,,,,Tan,,No / Female,
6323,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,Yes,,,,,LIC Rabies,,6/12/2014,,,6/12/2017,,,
A19587873,,,,Ginger,,4/5/2009,,,Dog,,"Terrier, Bull / Mix",,,,,Tan,,No / Female,
5959,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19686745,,,,Dior,,4/19/2011,,,Dog,,Shih Tzu / Mix,,,,,Black / White,,No / Female,
6037,,,Inactive,6/18/2015 11:54:37 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,Yes,,,,,,,,,,,,,
A20106911,,,,Moncho,,12/9/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brindle,,No / Male,
5884,,,Current,2/1/2014 6:06:07 PM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
,,,,,,No,,,,,,,,,,,,,
A21930800,,,,Squishy,,1/26/2010,,,Dog,,"Bulldog, American / Terrier, American Pit Bull",,,,,Brown / White,,No / Male,
5798,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A21810704,,,,Bruiser,,1/7/2002,,,Dog,,"Terrier, Pit Bull / Mix",,,,,White / Black,,No / Male,
5783,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A20104257,,,,Paige,,6/10/2012,,,Dog,,German Shepherd / Mix,,,,,Black,,No / Female,
5731,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19407345,,,,Kaoz,,3/14/2010,,,Dog,,Perro de Presa Canario / Mix,,,,,Black / Brown / White,,No / Male,
5783,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19382027,,,,Uno,,9/9/2009,,,Dog,,"Shih Tzu / Poodle, Standard",,,,,Tan,,No / Male,
5720,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19153385,,,,Boss,,,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown,,No / Male,
6620,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,11/16/2015,,No,,,,,*VAC RABIES single vial,,11/14/2014,,,11/14/2017,,Katie DeMent,
A24303949,,,,Max,,11/11/2013,,,Dog,,"Shih Tzu / Terrier, Yorkshire",,,,,Grey / Black / Tan,,No / Male,
6373,,,Inactive,11/25/2015 11:57:30 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,*Rabies,,11/24/2015,,,11/24/2016,,Natasha L’Ouverture,
A23174471,,,,Dino,,7/7/2013,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown / White,,Yes / Male,
6705,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,Rabies,,5/10/2014,,,5/10/2017,,Danielle Shawen,
A24455697,,,,Kobe,,12/4/2012,,,Dog,,"Terrier, Yorkshire / Poodle, Toy",,,,,Grey,,No / Male,
5961,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19683703,,,,Champ,,4/18/2011,,,Dog,,"Terrier, American Pit Bull / Mix",,,,,White / Grey,,No / Male,
4749,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,National Capital Area Spay and Neuter Center,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,Yes,,,,,,,,,,,,,
A13600358,,,,Boo Boo,,7/16/2009,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Tan / White,,No / Male,
6402,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A23691303,,,,Kodi,,8/27/2010,,,Dog,,"Terrier, Yorkshire",,,,,Silver / Tan,,No / Male,
6490,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,LIC Rabies,,9/17/2014,,,9/17/2017,,WHS-WARL Med Center WHS-WARL Med Center,
A04879485,,,,poppy,,7/28/2005,,,Dog,,"Terrier, Scottish",,,,,Black,,No / Male,
5975,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,LIC Rabies,,3/26/2014,,,3/26/2017,,,
A22319632,,,,Achilles,,3/26/2012,,,Dog,,Cane Corso / Mix,,,,,Blue,,No / Male,
5957,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,No,,,,,LIC Rabies,,3/12/2014,,,3/12/2017,,,
A22281711,,,,Moo Moo,,9/20/2011,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black / White,,No / Female,
3421,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,National Capital Area Spay and Neuter Center,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A24358170,,,,Pinto,,11/19/2012,,,Dog,,"Chihuahua, Short Coat / Mix",,,,,White / Brown,,No / Male,
5407,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,LIC Rabies,,9/6/2013,,,9/6/2016,,,
A20926712,,,,Trouble,,9/7/2007,,,Dog,,"Chihuahua, Short Coat / Mix",,,,,Brown,,Yes / Male,
5157,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A19869840,,,,Bonnie,,5/13/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,White / Brown,,No / Female,
5156,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A19869940,,,,Trina,,5/13/2010,,,Dog,,Rottweiler / Mix,,,,,Black / Mahogany,,No / Female,
5127,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2014,,No,,,,,,,,,,,,,
A19807332,,,,Max,,5/4/2004,,,Dog,,"Bulldog, American / Mix",,,,,White,,No / Male,
5707,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18825808,,,,Frankie,,1/2/2009,,,Dog,,"Poodle, Miniature / Mix",,,,,Grey / Chocolate,,No / Male,
6144,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A23466212,,,,Simba,,8/1/2009,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Grey / White,,No / Male,
6129,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,8/4/2015,,No,,,,,,,,,,,,,
A23491380,,,,Shaka,,8/4/2011,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black / White,,No / Male,
6148,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,Washington Humane Society,,,$50.00,,New York Ave,
1 Years,,,,7/27/2015,,No,,,,,,,,,,,,,
A23427807,,,,Toby,,7/27/2011,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Silver / Tan,,No / Male,
6368,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A23294233,,,,Dro,,7/11/2013,,,Dog,,"Terrier, American Staffordshire / Hound",,,,,Black / White,,No / Male,
6181,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A23589255,,,,Nino,,8/20/2013,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Brown / White,,No / Male,
5903,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19406550,,,,Oreo,,3/14/2010,,,Dog,,"Terrier, Staffordshire Bull / Mix",,,,,Black / White,,No / Male,
4830,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A19250297,,,,Cookie,,2/27/2000,,,Dog,,"Pekingese / Poodle, Miniature",,,,,White,,Yes / Female,
5988,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19217123,,,,Fidel,,2/22/2005,,,Dog,,Boxer / Mix,,,,,Brown,,No / Male,
6685,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A24012055,,,,Country,,6/10/2014,,,Dog,,"Terrier, American Staffordshire / Mix",,,,,Black / White,,Yes / Female,
6719,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A24627620,,,,Tuut,,7/30/2012,,,Dog,,"Retriever, Labrador / Mix",,,,,Golden,,No / Male,
6454,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A23767828,,,,Desta,,9/5/2013,,,Dog,,"Terrier, Pit Bull / Hound",,,,,Brown / White,,No / Female,
6664,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Department of Health,,DC Animal Care and Control,,,$50.00,,New York Ave,
1 Years,,,,6/30/2015,,No,,,,,,,,,,,,,
A24060515,,,,King,,10/13/2012,,,Dog,,"Retriever, Labrador / Mix",,,,,Black,,No / Male,
5748,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19235050,,,,Zeus,,2/25/2001,,,Dog,,German Shepherd / Rottweiler,,,,,Black / Tan,,No / Male,
5118,,,Expired,4/27/2016 1:00:00 AM,,Dog License No S/N,,,,,DC Animal Care and Control,,,,,$50.00,,New York Ave,
,,,,6/30/2014,,Yes,,,,,,,,,,,,,
A13614293,,,,Face,,6/1/2004,,,Dog,,"Beagle / Terrier, Jack Russell",,,,,Brown / Black,,No / Male,
