0662,,,Inactive,1/23/2014 10:46:23 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19112421,,,,Fatty Houdini,,2/8/2001,,,Dog,,Beagle / Basset Hound,,,,,Black / Brown,,Yes / Male,
0667,,,Inactive,2/11/2014 11:27:49 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19112839,,,,Filly,,1/10/2009,,,Dog,,Great Dane,,,,,Black / White,,Yes / Female,
0056,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19092053,,,,Natty (Africa),,2/5/2012,,,Dog,,Beagle / Mix,,,,,Black / Brown,,Yes / Female,
0750,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19068757,,,,Bailey,,10/6/2007,,,Dog,,"Schnauzer, Giant",,,,,White / Grey,,Yes / Female,
0133,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19095146,,,,Miss Lucy,,3/16/2009,,,Dog,,"Schnauzer, Miniature / Mix",,,,,Grey / Black,,Yes / Unknown,
0134,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19095178,,,,Mr. Bogart,,5/31/2005,,,Dog,,"Schnauzer, Miniature / Mix",,,,,Grey / Black,,Yes / Male,
0188,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19096231,,,,Angel,,,,,Dog,,Shih Tzu / Mix,,,,,Black / White,,Yes / Unknown,
0383,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19097603,,,,Lily,,10/1/2009,,,Dog,,"Welsh Corgi, Cardigan / Mix",,,,,Bronze / White,,Yes / Female,
1263,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19152912,,,,Calvin,,6/30/2005,,,Dog,,"Retriever, Labrador / Mix",,,,,Yellow,,Yes / Male,
1286,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19154716,,,,Maxwell,,2/14/2009,,,Dog,,Shih Tzu / Mix,,,,,White / Tan,,Yes / Male,
1315,,,Inactive,2/10/2014 10:32:12 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19158710,,,,Lolly,,2/15/2010,,,Dog,,Boxer / Mix,,,,,Fawn / White,,Yes / Female,
1317,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19158810,,,,Loofah,,2/15/2010,,,Dog,,"Terrier, Pit Bull / Mix",,,,,Black / White,,Yes / Female,
1319,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19158910,,,,Sadie,,2/15/2008,,,Dog,,"Schnauzer, Standard / Mix",,,,,Grey / Black,,Yes / Female,
1364,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19190498,,,,Kyi,,5/16/2006,,,Dog,,"Spaniel, Tibetan / Mix",,,,,Black / Brown,,Yes / Female,
5817,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DOH LT,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18695143,,,,Leffi,,12/10/2010,,,Dog,,"Retriever, Golden / Poodle, Standard",,,,,Apricot,,Yes / Male,
5344,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17941990,,,,Lovely,,11/20/2006,,,Dog,,"Terrier, Yorkshire / Maltese",,,,,Blond / Grey,,Yes / Female,
4672,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,National Capital Area Spay and Neuter Center,,,,,$17.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18800674,,,,Mojo,,8/15/2006,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Fawn / Silver,,Yes / Male,
0123,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19008103,,,,Mimi,,1/1/2002,,,Dog,,Chinese Shar-Pei,,,,,Fawn,,Yes / Female,
0715,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19037676,,,,Diamond,,7/7/2006,,,Dog,,"Terrier, Pit Bull",,,,,Brown / White,,Yes / Female,
0733,,,Inactive,3/21/2014 12:08:37 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19068360,,,,Tucker,,2/1/2010,,,Dog,,"Pointer, German Wirehaired",,,,,Liver / White,,Yes / Male,
0611,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19106895,,,,DJ,,2/7/2002,,,Dog,,Chow Chow / Mix,,,,,Brown,,Yes / Female,
0004,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19089947,,,,Sprout,,2/5/2007,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Silver / Golden,,Yes / Male,
0635,,,Inactive,7/21/2014 11:51:24 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19110920,,,,Milo,,2/8/2007,,,Dog,,"Spaniel, American Cocker / Pomeranian",,,,,Tan / White,,Yes / Male,
0686,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19115666,,,,Sadie,,,,,Dog,,"Terrier, Welsh / Mix",,,,,Brown / Black,,Yes / Female,
0858,,,Inactive,2/11/2014 4:21:10 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19126598,,,,Freddy Prints,,5/13/2000,,,Dog,,"Spaniel, English Springer / Mix",,,,,Liver / White,,Yes / Male,
0859,,,Cancelled (Left jurisdiction),5/21/2013 12:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19126613,,,,Mose,,10/1/2005,,,Dog,,Greyhound / Mix,,,,,Fawn,,Yes / Male,
0671,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19113800,,,,Boomer,,2/8/2001,,,Dog,,"Retriever, Labrador / Mix",,,,,Black,,Yes / Male,
0600,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19103272,,,,Bo,,2/7/2007,,,Dog,,Havanese / Mix,,,,,Brown / White,,Yes / Female,
0786,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19088607,,,,Archie,,,,,Dog,,"Poodle, Miniature / Mix",,,,,Black,,Yes / Male,
0790,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19088932,,,,Ralph,,10/15/1999,,,Dog,,"Retriever, Labrador / Mix",,,,,Yellow,,Yes / Male,
0034,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19091365,,,,Abby,,5/7/2011,,,Dog,,"Retriever, Golden / Mix",,,,,Cream,,Yes / Female,
0392,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19098074,,,,Xanadu,,3/6/2007,,,Dog,,Beagle / Mix,,,,,Blond / Tan,,Yes / Male,
0178,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19096052,,,,Alfi,,8/6/2011,,,Dog,,German Shepherd / Mix,,,,,Black / Tan,,Yes / Female,
1371,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19190615,,,,Chloe,,2/19/2011,,,Dog,,Australian Shepherd / Mix,,,,,Brown / White,,Yes / Female,
1407,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19193455,,,,Buddy,,2/19/2005,,,Dog,,Plott Hound / Mix,,,,,White / Brindle,,Yes / Male,
1449,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19196364,,,,Charlie,,2/19/2006,,,Dog,,Shih Tzu / Mix,,,,,White / Black,,Yes / Male,
1457,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19196632,,,,Champ,,2/19/2007,,,Dog,,German Shepherd / Mix,,,,,Black / Brown,,Yes / Male,
1226,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19150821,,,,Jette,,2/14/2012,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Black,,Yes / Female,
1230,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19150972,,,,Arnie,,2/14/1998,,,Dog,,"Terrier, Jack Russell / Mix",,,,,White / Tan,,No / Male,
1237,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19151208,,,,Joey,,8/15/2006,,,Dog,,Pug / Terrier,,,,,Tan,,Yes / Male,
5808,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18936020,,,,Coby,,1/18/2012,,,Dog,,"Poodle, Miniature / Mix",,,,,Black / White,,Yes / Male,
4667,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,National Capital Area Spay and Neuter Center,,,,,$17.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18798110,,,,Jada,,12/27/1998,,,Dog,,Shepherd / Mix,,,,,Black / Tan,,Yes / Female,
4126,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,Washington Humane Society,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19031107,,,,Henry,,1/27/2009,,,Dog,,Beagle / Mix,,,,,Brown / White,,Yes / Male,
4171,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,Washington Humane Society,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19031250,,,,Fiona,,1/27/2012,,,Dog,,"Spaniel, English Springer",,,,,Liver / White,,Yes / Female,
4172,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,Washington Humane Society,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19031273,,,,Sadie,,1/27/2007,,,Dog,,Bearded Collie,,,,,Black / White,,Yes / Female,
0703,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19036832,,,,Tasha,,1/28/2001,,,Dog,,Xoloitzcuintli / Mix,,,,,Brindle,,Yes / Unknown,
0728,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19038134,,,,Bear,,1/28/2005,,,Dog,,German Shepherd / Chow Chow,,,,,Brown,,Yes / Male,
0627,,,Inactive,4/18/2014 12:47:19 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19108614,,,,Watson,,2/1/2007,,,Dog,,Lhasa Apso / Terrier,,,,,Brown / Brindle,,Yes / Male,
0625,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19108297,,,,Butternut,,7/1/2009,,,Dog,,Xoloitzcuintli / Mix,,,,,Tan,,Yes / Female,
0685,,,Inactive,1/2/2014 3:18:21 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19115398,,,,Dundee,,10/1/2002,,,Dog,,"Retriever, Labrador / Mix",,,,,Black,,Yes / Male,
0904,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19128702,,,,Apis,,10/8/2001,,,Dog,,German Shepherd / Mix,,,,,Black / Tan,,Yes / Male,
0742,,,Inactive,12/17/2013 12:06:52 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19068809,,,,Casino,,11/1/2004,,,Dog,,Chinese Shar-Pei,,,,,Brown / White,,Yes / Male,
0747,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19069120,,,,Laney,,11/5/2007,,,Dog,,Beagle,,,,,Brown / White,,Yes / Female,
0755,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19086291,,,,Daisy,,,,,Dog,,Border Collie / Mix,,,,,Black / White,,Yes / Female,
0778,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19088031,,,,Edie,,,,,Dog,,Bernese Mountain Dog / Mix,,,,,Black / White,,No / Female,
0782,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19088297,,,,Buzz,,2/5/2006,,,Dog,,"Terrier, Jack Russell / Mix",,,,,Wheaten / Black,,Yes / Male,
0005,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19090003,,,,Zoey,,2/5/2008,,,Dog,,"Terrier, Yorkshire / Mix",,,,,Silver / Golden,,Yes / Female,
4956,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,National Capital Area Spay and Neuter Center,,,,,$17.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18800616,,,,Baby,,,,,Dog,,"Bulldog, English",,,,,White / Brown,,Yes / Female,
0043,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19091616,,,,Ladd,,2/5/2005,,,Dog,,Greyhound / Mix,,,,,Brindle,,Yes / Male,
0067,,,Inactive,4/9/2014 3:45:55 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19094615,,,,Bridget,,2/15/2007,,,Dog,,Akita / Mix,,,,,Black / White,,Yes / Female,
0069,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19094649,,,,Micah,,2/6/2008,,,Dog,,"Retriever, Labrador / Mix",,,,,Chocolate,,Yes / Male,
3834,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18916800,,,,Elmo,,1/15/2008,,,Dog,,Xoloitzcuintli / Mix,,,,,White,,Yes / Male,
0096,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19094788,,,,Gia,,10/22/2007,,,Dog,,Bichon Frise / Mix,,,,,White,,Yes / Female,
0144,,,Inactive,1/9/2014 11:07:38 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19095351,,,,Hank,,,,,Dog,,"Welsh Corgi, Cardigan / Mix",,,,,Brindle / White,,Yes / Male,
0167,,,Inactive,3/28/2014 3:48:08 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19095819,,,,Lexi,,12/18/2011,,,Dog,,"Shepherd / Retriever, Labrador",,,,,Tan,,Yes / Female,
0995,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19129355,,,,Emma,,1/31/2010,,,Dog,,"Terrier, Boston / Mix",,,,,Brindle / White,,No / Female,
0946,,,Inactive,2/11/2014 11:26:26 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19127797,,,,Q,,10/1/2002,,,Dog,,"Retriever, Labrador / Mix",,,,,Black,,Yes / Male,
3521,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DOH LT,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A17540395,,,,Shatu,,10/24/2008,,,Dog,,Rottweiler,,,,,Black,,Yes / Male,
0222,,,Inactive,7/29/2014 3:40:49 PM,,Dog License S/N,,,,,DOH,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,LIC Rabies,,7/5/2013,,,7/5/2016,,,
A18018339,,,,Scout,,12/3/2009,,,Dog,,"Retriever, Golden",,,,,Golden,,Yes / Female,
3573,,,Inactive,1/29/2014 11:51:05 AM,,Dog License S/N,,,,,DOH LT,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,LIC Rabies,,6/29/2013,,,6/29/2016,,,
A17540988,,,,Lilly,,3/24/2012,,,Dog,,"Retriever, Labrador",,,,,Blond,,Yes / Female,
5639,,,Inactive,10/3/2014 2:15:39 PM,,Dog License S/N,,,,,DCACC,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,LIC Rabies,,9/16/2014,,,9/16/2017,,,
A17387243,,,,Emmett,,10/5/2004,,,Dog,,"Spaniel, English Cocker",,,,,Buff,,Yes / Male,
0768,,,Inactive,6/25/2014 2:00:56 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,LIC Rabies,,6/24/2014,,,6/24/2016,,,
A19087585,,,,Kylin,,2/5/2004,,,Dog,,Pug,,,,,Black,,Yes / Male,
1504,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19200208,,,,Libby,,,,,Dog,,Xoloitzcuintli / Mix,,,,,Tan / White,,Yes / Female,
1505,,,Inactive,4/25/2014 5:45:32 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19200293,,,,Stella,,4/25/2002,,,Dog,,Chinese Shar-Pei / Mix,,,,,Fawn / Tan,,Yes / Female,
1518,,,Cancelled (No longer owns),5/16/2013 12:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19201594,,,,Annie,,8/21/2006,,,Dog,,Beagle / Mix,,,,,Black / Brown,,Yes / Female,
1554,,,Inactive,1/14/2014 4:43:18 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19207427,,,,Jasper,,11/1/2009,,,Dog,,"Retriever, Golden / Mix",,,,,Blond,,Yes / Male,
2061,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19207427,,,,Jasper,,11/1/2009,,,Dog,,"Retriever, Golden / Mix",,,,,Blond,,Yes / Male,
1558,,,Inactive,1/17/2014 12:05:46 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19207528,,,,Olivia,,,,,Dog,,Greater Swiss Mountain Dog / Mix,,,,,Black / White,,Yes / Female,
1561,,,Inactive,8/24/2013 5:09:48 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19207810,,,,Nala,,2/21/2009,,,Dog,,Shepherd / Mix,,,,,Black / Tan,,Yes / Female,
5828,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18936190,,,,Quincy,,7/19/2008,,,Dog,,Beagle / Mix,,,,,Brown / White,,Yes / Female,
0394,,,Inactive,2/12/2014 10:54:32 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19098166,,,,Shadow,,,,,Dog,,Samoyed / Mix,,,,,White,,Yes / Male,
0601,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19103312,,,,Zoe,,2/7/2012,,,Dog,,"Bulldog, French / Mix",,,,,Brindle,,Yes / Female,
0031,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19091112,,,,apple,,,,,Dog,,"Retriever, Labrador / Mix",,,,,Black / Brown,,Yes / Female,
0631,,,Inactive,1/29/2014 3:30:10 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19110866,,,,Kazzy,,,,,Dog,,Keeshond / Mix,,,,,Grey / White,,Yes / Male,
0640,,,Inactive,4/12/2014 12:36:29 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19111057,,,,Tecumseh,,8/1/2002,,,Dog,,Shetland Sheepdog / Mix,,,,,Brown,,Yes / Male,
0654,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19111936,,,,Calista,,2/8/2003,,,Dog,,Italian Greyhound / Mix,,,,,Blue,,Yes / Female,
0619,,,Inactive,1/7/2014 3:47:22 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19107224,,,,Moxie,,2/1/2006,,,Dog,,Old English Sheepdog,,,,,White / Grey,,Yes / Female,
1021,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19135003,,,,Reva,,2/12/2012,,,Dog,,Boxer,,,,,Black / Brown,,Yes / Female,
0540,,,Inactive,1/2/2014 3:16:12 PM,,Dog License S/N,,,,,DOH,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18706063,,,,Boomer,,10/28/2011,,,Dog,,"Retriever, Labrador",,,,,Black,,Yes / Male,
0575,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18708784,,,,Alex,,7/4/2001,,,Dog,,"Terrier, Jack Russell",,,,,White / Black,,Yes / Male,
0597,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18709437,,,,Riggs,,6/12/2011,,,Dog,,"Retriever, Labrador",,,,,Black,,Yes / Male,
3377,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DOH,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18016169,,,,Andy,,12/3/2011,,,Dog,,Border Collie,,,,,Black,,Yes / Male,
3810,,,Inactive,1/9/2014 11:09:31 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A18750834,,,,Arthur,,12/18/2005,,,Dog,,German Shepherd,,,,,Tan / Black,,Yes / Male,
736,,,Inactive,3/20/2014 12:24:46 PM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19068592,,,,Noelle,,12/12/2000,,,Dog,,"Spaniel, English Cocker",,,,,Buff / White,,Yes / Female,
5515,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19080285,,,,Maani,,2/4/2010,,,Dog,,"Retriever, Labrador",,,,,Black,,Yes / Male,
0752,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Animal Care and Control,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
A19086208,,,,Quincy,,6/20/2009,,,Dog,,Border Collie / Mix,,,,,Black / White,,Yes / Female,
0756,,,Expired,4/27/2016 1:00:00 AM,,Dog License S/N,,,,,DC Department of Health,,,,,$15.00,,,
,,,,6/30/2013,,No,,,,,,,,,,,,,
